11.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.092899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.071077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.071857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.070071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.083371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.081267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.071381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.081593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.080826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.080369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078849,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.080485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.080291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.082116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.092999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.084027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.085944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.086386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.069625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.081791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.086443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.082342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.071439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.082775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.086329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.080204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.080519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.080073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.086702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.080507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.080589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.080263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.081442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.087578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.080935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.083034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.070355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.071215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.084294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.070458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.080228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.071774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.071833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.070736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.070914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.080047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
